name,address,addr:city,addr:postcode,cuisine,lat,lon,county
Lucho's Tex Mex,Bay Area Boulevard,,77058,mexican,29.5688788,-95.1106304,Harris
Sweet Greek Grill,Louetta Rd,,,,30.0124033,-95.5400377,Harris
Church's Chicken,,,,chicken,29.9032205,-95.3155225,Harris
Sonic,,,,burger,29.9668294,-95.4235503,Harris
Pizza Patrón,,,,pizza,29.9016324,-95.3541923,Harris
Tony's Country Kitchen,,,,american,29.9317558,-95.3567333,Harris
Frenchy's Chicken,,,,chicken,29.9655618,-95.3988551,Harris
Sammy G's  District 70,East NASA Parkway,El Lago,77586,seafood,29.5649884,-95.054954,Harris
Hartz Chicken Buffet,,,,chicken,30.0141533,-95.5873689,Harris
Shipley Do-Nuts,,,,donut,30.0140736,-95.5874835,Harris
Taco Bell,,,,tex-mex,30.0742805,-95.6266023,Harris
hTX Cones and Daiquiris,Cypresswood Drive,Spring,77373-8954,,30.0650785,-95.3672556,Harris
Laredo Taco Company,,,,tex-mex,29.9465867,-95.5630881,Harris
Pollo Campero,,,,chicken,29.9111939,-95.4810438,Harris
Hartz Chicken Buffet,,,,chicken,29.9250915,-95.50168,Harris
Subway,,,,sandwich,29.8977135,-95.4280934,Harris
Jack in the Box,,,,burger,29.9028736,-95.3334188,Harris
The Indian Deck Bar and Bistro,,,,indian,29.9021039,-95.3368107,Harris
China Wok,,,,chinese,29.9022799,-95.332728,Harris
El Vaquero Mexican Restaurant,,,,mexican,29.902865,-95.3359808,Harris
Brewingz,,,,wings,29.7132837,-95.3139403,Harris
Pick Up Stix,,,,chinese,29.6529454,-95.2766795,Harris
Yard House,,,,,29.652664,-95.2756974,Harris
Pink's Pizza,,,,pizza,29.6528112,-95.2765091,Harris
Pei Wei,,,,asian,29.6548495,-95.2791284,Harris
Starbucks,,,,coffee_shop,29.6550226,-95.2786388,Harris
The Spot,,,,,29.6549741,-95.2777135,Harris
Dunkin',,,,donut;coffee_shop,29.6525822,-95.2754084,Harris
La Trelle's Tex-Mex Kitchen,,,,mexican,29.6528839,-95.2764728,Harris
Pho Dien Vietnamese Noodle Soups,South Mason Road,Katy,77450,vietnamese,29.766579,-95.7521777,Harris
Yokushi Robata,Richmond Avenue,,,japanese,29.7322823,-95.4398303,Harris
Variedades La Oriental,Airline Drive,Houston,77037,salvadoran,29.9191565,-95.4060429,Harris
Jack in the Box,,,,burger,29.9398306,-95.3845151,Harris
Jollibee,Westheimer Road,Houston,77082,burger,29.7353257,-95.6264753,Harris
Dutch Bros. Coffee,,,,coffee_shop,29.937025,-95.2669139,Harris
Gringo’s Mexican Kitchen,Cypresswood Dr,,,,30.0107517,-95.513237,Harris
Dairy Queen,,,,ice_cream;burger;chicken,29.9314596,-95.3970896,Harris
Tacos Cecina,,,,mexican,29.9323013,-95.4091339,Harris
Le Peep,Katy Freeway,,,,29.7836898,-95.5369842,Harris
Snap Kitchen,Katy Freeway,,,,29.7836967,-95.5368084,Harris
KFC,,,,chicken,29.902627,-95.3161317,Harris
Donut Delight,,,,donut,30.0240349,-95.4150657,Harris
Viet Subs,,,,vietnamese,29.9957024,-95.5758355,Harris
Mean Burger,FM1960 Bypass Road West,Humble,77338,burger,30.0061847,-95.2842619,Harris
Starbucks,Katy Freeway,Houston,77094,coffee_shop,29.7843665,-95.7054121,Harris
Potbelly,,,,sandwich,29.7843661,-95.7056176,Harris
Teriyaki Madness,,,,japanese,29.7843434,-95.704966,Harris
Torchy's Tacos,,,,,29.7843303,-95.7023898,Harris
Wingstop,Katy Freeway,Houston,77094,wings,29.7843402,-95.702711,Harris
Pita Pit,,,,pita,29.7843426,-95.7027882,Harris
Snappy Salads,,,,,29.7843445,-95.7028525,Harris
Subway,,,,,29.6798901,-95.4244166,Harris
Chuy's,,,,tex-mex,29.9889028,-95.5710705,Harris
Shipley Do-Nuts,,,,donut,29.9714803,-95.5630544,Harris
i Boba,,,,bubble_tea,29.9142816,-95.4407091,Harris
Tacos Del Julio,,,,mexican,29.9119407,-95.4042733,Harris
Tortas and Grill,,,,mexican,29.9153415,-95.4332233,Harris
DK Japanese Street Food,Durham Drive,,,japanese,29.7764927,-95.4113467,Harris
Vibrant - Health Foods,North Picnic Lane,,,coffee_shop,29.7668025,-95.4472902,Harris
Baobae,,,,chinese,29.809174,-95.4586253,Harris
Crafty Crab,,,,seafood,30.0200926,-95.4311232,Harris
Lupe Tortilla,,,,mexican,29.9904052,-95.4258915,Harris
Slim Chickens,,,,chicken,30.0191739,-95.4373148,Harris
Mr G Pizza,,,,pizza,29.9497794,-95.4229716,Harris
Pizza Inn,,,,pizza,29.9366999,-95.483685,Harris
Zayna Cafe,Gulf Freeway,Webster,77598,,29.5277262,-95.1278616,Harris
Starbucks,,,,coffee_shop,29.8031554,-95.8025824,Harris
Gio Cha Bao Long,,,,vietnamese,29.9336256,-95.4578253,Harris
Mazajj Organic Coffee,Mason Road,Katy,77449,,29.8295256,-95.7538423,Harris
YaYa's Table,FM 529 Road,Cypress,77433-1181,,29.8795971,-95.6842039,Harris
Blessed Nutrition,Clay Road,Katy,77493,,29.8260183,-95.7764002,Harris
Darband Shishkabob,Hillcroft Avenue,Houston,77036,persian;kebab,29.7216032,-95.5016357,Harris
Taco Bell,,,,tex-mex,29.9025031,-95.3092666,Harris
Kaiten Sushi Ginza Onodera Houston,Westheimer Road,Houston,77077,sushi,29.7367077,-95.5963053,Harris
Cinnabon,,,,dessert,29.9379272,-95.372656,Harris
Eden Plant Co,,,,coffee_shop,29.769798,-95.3567452,Harris
KPOT Korean BBQ & Hot Pot,,,,korean,29.9566095,-95.5445519,Harris
Subway,,,,sandwich,29.9451666,-95.4664297,Harris
Church's Chicken,,,,chicken,29.9579163,-95.4752215,Harris
Chipotle,,,,mexican,29.9863688,-95.50025,Harris
Buffalo Wild Wings GO,,,,wings,29.9863518,-95.5003199,Harris
Biryani Pot,Westheimer Road,Houston,77057,"Indian, Hyderabadi",29.737262,-95.4995827,Harris
Laredo Taco Company,,,,tex-mex,30.0636005,-95.4394852,Harris
McDonald's,,,,burger,29.7832774,-95.5205792,Harris
Churro Mania,Silber Rd,,,,29.7890371,-95.4656497,Harris
Sarku Japan,,,,japanese,29.7804526,-95.540483,Harris
Bowl's Masala Indian Fusion Cuisine,,,,indian,29.7802982,-95.5404775,Harris
Charleys Philly Steaks,,,,sandwich,29.7805941,-95.5404882,Harris
Cinnabon,,,,dessert,29.7805887,-95.540011,Harris
Master Wok,Memorial City,,,chinese,29.7805221,-95.5404847,Harris
Twisted Grilled Cheese,,,,sandwich,29.7803774,-95.5404803,Harris
Gyro King,,,,kebab,29.6981148,-95.3876292,Harris
Burger Tex,Brittmoore Park Drive,,77041,american;burger,29.8455988,-95.5705862,Harris
,,,,mexican,29.9995864,-95.2535557,Harris
4 corners BBQ,,,,,29.7896743,-95.05756,Harris
Banh Mi No. 1,,,,vietnamese,29.933393,-95.4576171,Harris
Aloha Hawaiian BBQ,,,,barbecue,29.9246063,-95.6019338,Harris
Subway,,,,sandwich,29.9234229,-95.6051048,Harris
Ohiba Hot Pot,,,,hotpot,29.9233731,-95.6052615,Harris
Smashburger,,,,burger,29.9746922,-95.6999603,Harris
Raising Cane's,,,,chicken,29.9747459,-95.7005647,Harris
Potbelly,,,,sandwich,29.9728101,-95.6992887,Harris
Panera Bread,,,,sandwich;bakery,29.9724303,-95.6975567,Harris
Dario's Steakhouse & Seafood,,,,steak_house,29.9753295,-95.7011782,Harris
Alicia’s Mexican Grille,,,,mexican,29.974983,-95.701334,Harris
Plum Skybar and Lounge,Bertner Avenue,Houston,77030,american,29.6993958,-95.3995276,Harris
The G Spot (Food Truck),Cullen Boulevard,Houston,77051-1713,,29.6796315,-95.355582,Harris
Cowgirls Coffee,,,,coffee_shop,29.9297048,-95.5642189,Harris
D' Cuba Boy Restaurant,,,,,29.9337684,-95.5843459,Harris
Blossom Reserve,Bertner Avenue,Houston,77030,american;asian,29.6995148,-95.3995379,Harris
Daiya Foods,Wilcrest Drive,Houston,77042-2640,sri_lankan,29.745525,-95.572421,Harris
Panda Express,,Humble,,chinese,29.9805948,-95.2760842,Harris
Starbucks,,Humble,,coffee_shop,29.9797326,-95.2761893,Harris
Las Margarita's - Mexican Restaurant & Cantina,,,,mexican,29.9910861,-95.4254053,Harris
Angus Grill Brazilian Steakhouse,,Katy,77494,brazilian,29.7753693,-95.7785186,Harris
Slim Chickens,,,,,30.0056468,-95.288199,Harris
McAlister's Deli,,,,,30.0055851,-95.2819357,Harris
KFC,,,,,30.005531,-95.285952,Harris
Tropical Smoothie Cafe,Clay Road,Katy,77493,juice,29.8309992,-95.7748907,Harris
Dulce Donuts,Clay Road,Katy,77493,donut,29.8310108,-95.7750869,Harris
Pizza Twist,,,,pizza,29.9378853,-95.6799255,Harris
Black Rock Coffee,,,,coffee_shop,29.9379766,-95.6798982,Harris
The Landing,Airport Boulevard,Houston,77061,american,29.6591042,-95.2685103,Harris
La Guerita Roasted Corn #3 (food truck),North Highway 6,,,mexican,29.8664664,-95.6454431,Harris
Bistro Mistral,,,,,29.7732525,-95.5809889,Harris
Management Sushi,,,,sushi,29.7732966,-95.5812504,Harris
Mamasan Sushi,,,,sushi,29.7732912,-95.5812465,Harris
Blodgett Fish Market,Blodgett Street,,77004,,29.7239626,-95.3703119,Harris
Daily Gather,Sorella Court,,,,29.7803797,-95.5611692,Harris
Rico's Mexican Grill,,,,mexican,30.0319709,-95.5535042,Harris
San San Tofu,,,,,29.710562,-95.5709198,Harris
Sabor Mexican Kitchen & Seafood,,,,mexican,29.9709872,-95.5627698,Harris
Domino's,,,,pizza,29.7717203,-95.5582359,Harris
Takos La Gorda,Jones Road,Houston,77065,mexican,29.9197937,-95.5836014,Harris
True Texas Boil House,Beechnut Street,Houston,77072,seafood,29.690702,-95.5599196,Harris
Fu Fu Dim Sum & Hot Pot,Bellaire Boulevard,Houston,77072,chinese,29.7048867,-95.5869394,Harris
Da Boba,Bellaire Boulevard,Houston,77072,bubble_tea,29.7041783,-95.5812225,Harris
Duc Phuong Thach Chè,Bellaire Boulevard,Houston,77072,vietnamese,29.7044554,-95.5799873,Harris
Arepas By Perla,,,,,29.7806413,-95.5403191,Harris
Nguyen-Ngo,,,,vietnamese;sandwich,29.7048213,-95.5773854,Harris
Viet Alley,,,,vietnamese;noodle,29.7049271,-95.5771666,Harris
Thien Thanh,,,,vietnamese;noodle,29.7045507,-95.5773867,Harris
Black Rock Coffee Bar,West Bay Area Boulevard,,77598,,29.544497,-95.1352858,Harris
Shawarma Stop,,,,arab,29.7142353,-95.3814921,Harris
Taqueria La India,Larkin Street,,77007,mexican,29.7792345,-95.4198996,Harris
Jimmy John's,Dallas Street,Houston,77002,sandwich,29.7574595,-95.3702188,Harris
Morningside Thai Restaurant,South Braeswood Boulevard,Houston,77030,thai,29.6959947,-95.4161699,Harris
Dawn Donuts,S Main Street,Houston,77025,donut,29.6859023,-95.4219471,Harris
Calliope's,S Main Street,Houston,77025,seafood,29.6855854,-95.4221549,Harris
Ella Coffee,Sunset Boulevard,Houston,77005,coffee_shop;italian,29.7232593,-95.415771,Harris
Chycho's,Aldine Westfield Road,,77373,mexican,30.0492314,-95.3870332,Harris
Houston Taco Plug,Washington Avenue,Houston,77007,mexican,29.7706858,-95.4148711,Harris
Alicia's,Northwest Freeway,,77429,mexican,29.9750049,-95.7012513,Harris
Galiana's,Northwest Freeway,,77429,mexican,29.9529033,-95.6708567,Harris
Romero's Las Brazos Mexican Kitchen,Longenbaugh Drive,,77095,mexican,29.8913948,-95.6426624,Harris
Taco de Oro,Barker Cypress Road,,77433,mexican,29.9198238,-95.6855713,Harris
Torchy's Tacos,Barker Cypress Road,,77433,mexican,29.922717,-95.6869751,Harris
La Hacienda On The Creek,Telge Road,,77429,mexican,29.9566348,-95.6502932,Harris
El Mejor Taco,,,,mexican,29.9267681,-95.4519246,Harris
Raising Cain's,Barker Cypress Road,,77433,chicken,29.9075372,-95.685394,Harris
Sushi Masa,Westheimer Road,,77042,japanese;sushi,29.7358866,-95.5406638,Harris
Yummy Seafood & Oyster Bar,,,,seafood,29.7931279,-95.7732881,Harris
Isa Matcha,West Alabama Street,,77006,tea,29.7388616,-95.3989474,Harris
Yangguofu,,,,chinese;malatang,29.793515,-95.7711495,Harris
Snooze an A.M. Eatery,West Sam Houston Parkway North,Houston,77024,breakfast;brunch,29.7740432,-95.5620458,Harris
Starbucks,Memorial Drive,Houston,77024,coffee_shop,29.7736687,-95.5621094,Harris
Flower child,Memorial Drive,Houston,77024,,29.7746837,-95.5617767,Harris
Burger King,,,,burger,29.7943968,-95.3388818,Harris
Big Madre Tacos y Tortas,,,,mexican,29.9366739,-95.4328297,Harris
Station 8 Coffe,Texas Avenue,,TX7702,,29.7613666,-95.3643192,Harris
Parlor Doughtnuts,,,,,29.7799287,-95.3984117,Harris
La Rosa Blanca Mexican Restaurant,Airline Drive,Houston,77009,mexican,29.8095307,-95.3814048,Harris
Subway,Tomball Parkway,,,sandwich,30.0454531,-95.6093868,Harris
Chick-fil-A,Washington Avenue,Houston,77007,chicken,29.7701552,-95.3992242,Harris
Voodoo Doughnut,Washington Avenue,Houston,77007,donut,29.7693538,-95.3983544,Harris
Aban Persian Restaurant,,Houston,77063,persian;mediterranean;middle_eastern,29.736187,-95.5354892,Harris
Basa's Mexican Grill,Clay Road,Katy,77449-5857,mexican,29.8311755,-95.7460727,Harris
Via 313,Tuckerton Road,Cypress,77433,pizza,29.9256743,-95.7275711,Harris
CC's Cafe Waller,Hempstead Highway,Waller,,,30.0550111,-95.9180546,Harris
Captain Hook's Fish and Chicken,,,,chicken;fish,29.8552972,-95.7192035,Harris
Açaí Brasil,West Lake Houston Parkway,Houston,77044-6452,brazilian;açaí,29.9231492,-95.2020628,Harris
Açaí Brasil,Sabine Street,Houston,77007-8322,brazilian;açaí,29.7628743,-95.3760131,Harris
Papa John's,,,,pizza,30.0003446,-95.1601793,Harris
Wingstop,,,,wings,30.0003198,-95.1601265,Harris
Huffman Cajun House,,,,,30.0249876,-95.0888695,Harris
Great American Cookies,FM 1960,,77346,cookies,30.0005698,-95.1604699,Harris
Waffle House,Dinero Drive,Humble,77346,american,29.9988365,-95.1587474,Harris
Louisiana Famous Fried Chicken,,,,chicken,29.9735909,-95.2270354,Harris
Church's Chicken,,,,chicken,29.9786672,-95.2175737,Harris
Ling's,,,,chinese,29.9928529,-95.177695,Harris
Marco's Pizza,,,,pizza,29.9967451,-95.1683999,Harris
CAVA,,,,mediterranean,30.050868,-95.1841066,Harris
Smoothie King,,,,juice,30.0463184,-95.1814478,Harris
Subway,,,,sandwich,30.0516659,-95.186209,Harris
Charleys Philly Steaks,,,,sandwich,29.997803,-95.1774657,Harris
Three Lil Pigs,Main St,,31822,barbecue,32.8615233,-84.8526189,Harris
Moore’s Whistling Pig Cafe,S Main Ave,,31822,barbecue,32.8546349,-84.8483469,Harris
San Marcos Mexican Restaurant,Main St,,31822,mexican,32.8687031,-84.8566007,Harris
Iguana Joe’s,West Lake Houston Parkway,,77346,mexican,29.9836627,-95.162201,Harris
Dunkin’,West Lake Houston Parkway,,77346,coffee_shop;donut,29.9824743,-95.1628673,Harris
Louisiana Famous Fried Chicken,,,,american;chicken,29.9989168,-95.2696614,Harris
Domino’s,,,,,30.004661,-95.2592892,Harris
Portillo’s,,,,,30.005913,-95.2652484,Harris
Shipley Do-Nuts,,,,donut,29.999677,-95.2711307,Harris
Jack in the Box,FM 528,Webster,77598,burger,29.522781,-95.161127,Harris
Kanau Sushi & Izakaya,Fannin Street,Houston,77002,sushi,29.7436251,-95.374487,Harris
Taste Katchers Kafe,Sheldon Road,Channelview,77530,,29.7662677,-95.1244843,Harris
Ginger Cafe,,,,chinese,29.9974319,-95.1603218,Harris
7Spice,,,,seafood,30.0005249,-95.1604069,Harris
Starbucks,West Lake Houston Parkway,,,coffee_shop,30.0009255,-95.1609087,Harris
TB Pho & Grill 2,,,,vietnamese,30.0035704,-95.1512135,Harris
Landry’s Creole,,,,seafood,30.003915,-95.1543104,Harris
burger king,,,,,29.9485941,-95.4201037,Harris
Little Caesars,,,,pizza,30.0479245,-94.8852175,Liberty
Burger King,West Southline Street,Cleveland,77328-5098,burger,30.3359539,-95.1010743,Liberty
Pizza Hut,South Washington Avenue,Cleveland,77327,pizza,30.3377288,-95.0935972,Liberty
Arby's,FM 2025,Cleveland,77328,sandwich,30.3548116,-95.0912815,Liberty
Denny's,State Highway 242,New Caney,77357,american,30.1924868,-95.1926708,Liberty
Subway,West Southline Street,Cleveland,77327,sandwich,30.3356456,-95.0963311,Liberty
Snowflake Donuts,,,,donut,30.1734518,-95.1936483,Liberty
Checkers,,,,burger,30.247903,-94.7413234,Liberty
Big Max's Pizza,,,,pizza,30.2479107,-94.7410588,Liberty
Taco Corner,,,,tex-mex,30.2479121,-94.740974,Liberty
Yo Taco,,,,tex-mex,30.3338219,-95.059247,Liberty
Dickey's Barbecue Pit,,,,barbecue,30.3340487,-95.0595608,Liberty
Hunt Brothers Pizza,,,,pizza,30.0281365,-94.5930818,Liberty
Taco Corner,,,,mexican,30.0278044,-94.5983738,Liberty
Checkers,,,,burger,30.0278532,-94.5986393,Liberty
Checkers,,,,burger,29.9864093,-94.965941,Liberty
Taco Corner,,,,mexican,29.9862211,-94.9662173,Liberty
Taco Corner,,,,mexican,29.9875419,-94.9645449,Liberty
Dickey's Barbecue Pit,,,,barbecue,29.9876139,-94.9646066,Liberty
Taco Corner,,,,mexican,29.9538179,-94.9066481,Liberty
Big Max's Pizza,,,,pizza,29.9538702,-94.9066602,Liberty
Donut Delight,Highway 146 South,Dayton,,donut,29.953644,-94.9065391,Liberty
,,,,,30.1964231,-95.1996643,Liberty
Shipley Do-Nuts,,,,donut,30.3443676,-95.0895027,Liberty
Wagon Wheel Restaurant,,,,pizza;seafood;steak_house,30.3428457,-95.0906744,Liberty
KFC,Highway 59,Splendora,77372,chicken,30.2303605,-95.1649671,Liberty
Laredo Taco Company,,,,tex-mex,30.0559096,-94.7951835,Liberty
Popeyes,,,,chicken,30.042515,-94.8937845,Liberty
Starbucks,,,,coffee_shop,30.0423362,-94.8941171,Liberty
Los Tacos,,,,mexican,30.0476133,-94.8858108,Liberty
Subway,South Prairie Street,Dayton,77535,sandwich,30.0478871,-94.8837219,Liberty
D&M Diner,East Houston Street,Cleveland,77327,,30.3407611,-95.0750181,Liberty
Laredo Taco Company,,,,tex-mex,30.3417506,-95.0737852,Liberty
Subway,East Houston Street,Cleveland,77327,sandwich,30.3407306,-95.068397,Liberty
Fish Tales,East Houston Street,Cleveland,77327,seafood,30.3392082,-95.0667179,Liberty
Little Caesars,East Houston Street,Cleveland,77327,pizza,30.3391133,-95.0667442,Liberty
Subway,,,,sandwich,30.3199231,-94.9971456,Liberty
Jack in the Box,,,,burger,30.3387943,-95.0920409,Liberty
Las Fuentes,,,77354,,30.2159759,-95.7495879,Montgomery
Jack in the Box,FM 1488 Road,Magnolia,77354,burger,30.218252,-95.7404094,Montgomery
Américas Woodlands,Waterway Avenue,,,,30.1600814,-95.4593497,Montgomery
North Italia,Lake Woodlands Drive,The Woodlands,77380,italian,30.1626351,-95.4552464,Montgomery
Hubbell & Hudson Bistro,Waterway Avenue,,,,30.1611336,-95.4588579,Montgomery
Panera Bread,Lake Woodlands Drive,The Woodlands,77380,sandwich;bakery,30.1629858,-95.4548748,Montgomery
The Cheesecake Factory,Lake Woodlands Drive,,,american,30.1626027,-95.456039,Montgomery
Which Wich?,Lake Robbins Drive,,,sandwich,30.1615726,-95.4597868,Montgomery
Chipotle,Six Pines Drive,Spring,77380,mexican,30.1643773,-95.464917,Montgomery
Buca di Beppo,,,,italian,30.1834778,-95.4513869,Montgomery
Wahoo's Fish Taco,,,,seafood;mexican,30.186084,-95.4515478,Montgomery
Katz's Deli Express,Interstate 45 South,Shenandoah,,american,30.181136,-95.4512522,Montgomery
Tropical Smoothie Cafe,Interstate 45 South,Shenandonah,,juice,30.1811685,-95.4509094,Montgomery
Popeyes,West Montgomery Street,Willis,77318,chicken,30.4212199,-95.4932913,Montgomery
Sonic,Melton Street,Magnolia,77354,burger,30.2118843,-95.7526145,Montgomery
KFC,FM 1488 Road,Magnolia,77354,chicken,30.2176629,-95.7437229,Montgomery
Pizza Hut,FM 1488,Magnolia,77354,pizza,30.21732,-95.7444623,Montgomery
Magnolia Diner,,,,,30.2142321,-95.7510212,Montgomery
Chicken Express,Farm-to-Market Road 1774,Magnolia,,chicken,30.2095063,-95.7516279,Montgomery
Fleming's,Lake Woodlands Drive,The Woodlands,,steak_house,30.1627068,-95.4545126,Montgomery
Burger King,FM 1374 Road,New Waverly,77358-3937,burger,30.549868,-95.500388,Montgomery
Chipotle,West Davis Street,Conroe,77304,mexican,30.3152594,-95.4734915,Montgomery
Chick-fil-A,College Park Drive,Conroe,77384,chicken,30.2059073,-95.4712003,Montgomery
McDonald's,Highway 242,Conroe,77385,burger,30.2084341,-95.4550038,Montgomery
Perks Beanery,,,,,30.1640502,-95.6736685,Montgomery
Waverly House,TX 75,,,,30.5362975,-95.4834825,Montgomery
Freebirds,West Dallas Street,Conroe,77301,mexican,30.315797,-95.469531,Montgomery
Subway,Farm-to-Market Road 1488,Magnolia,77355,sandwich,30.2131323,-95.7516073,Montgomery
Sam's Boat,,,,,30.3581482,-95.5920826,Montgomery
Fajita Jack's,,,,mexican,30.3585962,-95.5920868,Montgomery
McDonald's,State Highway 105,Montgomery,77356,burger,30.359987,-95.597624,Montgomery
Atsumi,College Park Drive,The Woodlands,77384,asian,30.2078021,-95.4629501,Montgomery
The Hop,State Highway 150,Coldspring,77331,american,30.5892937,-95.1354144,Montgomery
California Pizza Kitchen,,,,pizza,30.1708523,-95.4713122,Montgomery
Fogo de Chão,Hughes Landing Boulevard,The Woodlands,77380,brazilian;steak_house,30.1711148,-95.4716041,Montgomery
Local Pour - The Woodlands,,,,bar_and_grill,30.1710098,-95.471443,Montgomery
Schlotzsky's,FM 1488,Magnolia,77354,sandwich,30.222762,-95.5618107,Montgomery
Schlotzsky's,Research Forest Drive,Shenandoah,77381,sandwich,30.1775733,-95.4608061,Montgomery
Schlotzsky's,Interstate 45 Frontage Road,Willis,77318,sandwich,30.4235975,-95.4942966,Montgomery
Starbucks,Hughes Landing Boulevard,The Woodlands,77380,coffee_shop,30.1702142,-95.4712511,Montgomery
Starbucks,Interstate 45 North,Willis,77318,coffee_shop,30.4227029,-95.494282,Montgomery
Papa John's,FM 1097 West,Willis,77318,pizza,30.4200985,-95.494931,Montgomery
Los Pericos,,,,tex-mex,30.419374,-95.4784957,Montgomery
Church's Chicken,,,,chicken,30.421183,-95.4781359,Montgomery
Pizza Hut,Canyon Park Lane,Willis,77318,pizza,30.4199056,-95.4985065,Montgomery
Subway,FM 2978,Magnolia,77354,sandwich,30.1897703,-95.5909778,Montgomery
China Delight,West Cartwright Road,Conroe,77301,chinese,30.335261,-95.4724743,Montgomery
Texas Roadhouse,,,,steak_house,30.3364706,-95.4783529,Montgomery
Buffalo Wild Wings,,,,wings,30.3466327,-95.4821434,Montgomery
